team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
オリックス・バファローズ,orix,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,1.0,0,4,0.0,X,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-11
読売ジャイアンツ,giants,オリックス・バファローズ,orix,2.0,0.0,0.0,0.0,0.0,0,0,1.0,1,,,,,,,4.0,0.0,1.0,オープン戦,2023-03-11
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,1.0,0.0,0.0,0.0,1.0,1,1,0.0,0,,,,,,,4.0,0.0,1.0,オープン戦,2023-03-05
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,0.0,0,1,4.0,0,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-05
千葉ロッテマリーンズ,lotte,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,,,,,,,1.0,0.0,0.0,オープン戦,2023-03-05
東京ヤクルトスワローズ,swallows,千葉ロッテマリーンズ,lotte,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,0.0,オープン戦,2023-03-05
横浜DeNAベイスターズ,dena,埼玉西武ライオンズ,lions,0.0,1.0,1.0,1.0,0.0,0,0,0.0,X,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-05
埼玉西武ライオンズ,lions,横浜DeNAベイスターズ,dena,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-05
阪神タイガース,tigers,オリックス・バファローズ,orix,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-05
オリックス・バファローズ,orix,阪神タイガース,tigers,0.0,4.0,0.0,0.0,0.0,1,0,0.0,2,,,,,,,7.0,1.0,0.0,オープン戦,2023-03-05
福岡ソフトバンクホークス,hawks,広島東洋カープ,carp,0.0,0.0,1.0,0.0,1.0,0,0,1.0,X,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-05
広島東洋カープ,carp,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-05
千葉ロッテマリーンズ,lotte,東京ヤクルトスワローズ,swallows,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,0.0,オープン戦,2023-03-04
東京ヤクルトスワローズ,swallows,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,,,,,,,2.0,0.0,0.0,オープン戦,2023-03-04
横浜DeNAベイスターズ,dena,埼玉西武ライオンズ,lions,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-04
埼玉西武ライオンズ,lions,横浜DeNAベイスターズ,dena,0.0,0.0,2.0,0.0,1.0,0,0,0.0,1,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-04
阪神タイガース,tigers,オリックス・バファローズ,orix,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-04
オリックス・バファローズ,orix,阪神タイガース,tigers,0.0,2.0,0.0,0.0,0.0,1,0,1.0,0,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-04
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,2.0,0,7,0.0,X,,,,,,,9.0,1.0,0.0,オープン戦,2023-03-04
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,3.0,0.0,0.0,1.0,0.0,0,1,0.0,1,,,,,,,6.0,0.0,1.0,オープン戦,2023-03-04
福岡ソフトバンクホークス,hawks,広島東洋カープ,carp,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-04
広島東洋カープ,carp,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0,,,,,,,2.0,1.0,0.0,オープン戦,2023-03-04
東北楽天ゴールデンイーグルス,rakuten,千葉ロッテマリーンズ,lotte,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-10
千葉ロッテマリーンズ,lotte,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-10
阪神タイガース,tigers,北海道日本ハムファイターズ,fighters,0.0,0.0,2.0,4.0,0.0,0,0,0.0,X,,,,,,,6.0,1.0,0.0,オープン戦,2023-03-10
北海道日本ハムファイターズ,fighters,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-10
オリックス・バファローズ,orix,読売ジャイアンツ,giants,0.0,0.0,1.0,2.0,0.0,0,0,0.0,X,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-10
読売ジャイアンツ,giants,オリックス・バファローズ,orix,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-10
東北楽天ゴールデンイーグルス,rakuten,千葉ロッテマリーンズ,lotte,1.0,0.0,2.0,1.0,0.0,0,0,0.0,0,,,,,,,4.0,0.0,1.0,オープン戦,2023-03-12
千葉ロッテマリーンズ,lotte,東北楽天ゴールデンイーグルス,rakuten,3.0,2.0,1.0,0.0,0.0,0,0,0.0,0,,,,,,,6.0,1.0,0.0,オープン戦,2023-03-12
埼玉西武ライオンズ,lions,福岡ソフトバンクホークス,hawks,2.0,1.0,0.0,0.0,0.0,0,0,0.0,X,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-12
福岡ソフトバンクホークス,hawks,埼玉西武ライオンズ,lions,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-12
横浜DeNAベイスターズ,dena,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-12
中日ドラゴンズ,dragons,横浜DeNAベイスターズ,dena,5.0,0.0,1.0,0.0,0.0,2,0,0.0,0,,,,,,,8.0,1.0,0.0,オープン戦,2023-03-12
阪神タイガース,tigers,読売ジャイアンツ,giants,0.0,0.0,0.0,1.0,0.0,4,0,0.0,X,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-12
読売ジャイアンツ,giants,阪神タイガース,tigers,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0,,,,,,,3.0,0.0,1.0,オープン戦,2023-03-12
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-12
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0.0,0.0,1.0,0.0,1.0,2,1,0.0,0,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-12
オリックス・バファローズ,orix,北海道日本ハムファイターズ,fighters,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-12
北海道日本ハムファイターズ,fighters,オリックス・バファローズ,orix,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-12
東北楽天ゴールデンイーグルス,rakuten,横浜DeNAベイスターズ,dena,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-07
横浜DeNAベイスターズ,dena,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,,,,,,,1.0,1.0,0.0,オープン戦,2023-03-07
千葉ロッテマリーンズ,lotte,北海道日本ハムファイターズ,fighters,0.0,2.0,0.0,2.0,0.0,0,0,0.0,X,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-07
北海道日本ハムファイターズ,fighters,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-07
福岡ソフトバンクホークス,hawks,東京ヤクルトスワローズ,swallows,0.0,0.0,1.0,0.0,0.0,5,0,0.0,X,,,,,,,6.0,1.0,0.0,オープン戦,2023-03-07
東京ヤクルトスワローズ,swallows,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-07
東京ヤクルトスワローズ,swallows,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-17
阪神タイガース,tigers,東京ヤクルトスワローズ,swallows,2.0,2.0,1.0,0.0,0.0,0,1,2.0,0,,,,,,,8.0,1.0,0.0,オープン戦,2023-03-17
千葉ロッテマリーンズ,lotte,埼玉西武ライオンズ,lions,0.0,2.0,0.0,0.0,0.0,0,0,0.0,1,,,,,,,3.0,0.0,1.0,オープン戦,2023-03-17
埼玉西武ライオンズ,lions,千葉ロッテマリーンズ,lotte,1.0,0.0,0.0,0.0,1.0,0,0,0.0,2,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-17
オリックス・バファローズ,orix,広島東洋カープ,carp,1.0,3.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,4.0,0.0,0.0,オープン戦,2023-03-17
広島東洋カープ,carp,オリックス・バファローズ,orix,1.0,0.0,0.0,1.0,1.0,0,1,0.0,0,,,,,,,4.0,0.0,0.0,オープン戦,2023-03-17
中日ドラゴンズ,dragons,東北楽天ゴールデンイーグルス,rakuten,2.0,0.0,0.0,0.0,2.0,0,0,0.0,0,,,,,,,4.0,0.0,0.0,オープン戦,2023-03-17
東北楽天ゴールデンイーグルス,rakuten,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,0.0,3,0,0.0,1,,,,,,,4.0,0.0,0.0,オープン戦,2023-03-17
福岡ソフトバンクホークス,hawks,横浜DeNAベイスターズ,dena,0.0,0.0,1.0,0.0,3.0,0,0,0.0,X,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-17
横浜DeNAベイスターズ,dena,福岡ソフトバンクホークス,hawks,0.0,1.0,1.0,0.0,0.0,1,0,0.0,0,,,,,,,3.0,0.0,1.0,オープン戦,2023-03-17
福岡ソフトバンクホークス,hawks,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-16
読売ジャイアンツ,giants,福岡ソフトバンクホークス,hawks,0.0,1.0,0.0,0.0,0.0,0,1,1.0,2,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-16
東北楽天ゴールデンイーグルス,rakuten,オリックス・バファローズ,orix,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0,,,,,,,2.0,0.0,0.0,オープン戦,2023-03-14
オリックス・バファローズ,orix,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,0.0,オープン戦,2023-03-14
東京ヤクルトスワローズ,swallows,千葉ロッテマリーンズ,lotte,0.0,2.0,1.0,0.0,0.0,0,0,1.0,X,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-14
千葉ロッテマリーンズ,lotte,東京ヤクルトスワローズ,swallows,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-14
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,3.0,0.0,0.0,1.0,1.0,0,0,1.0,0,,,,,,,6.0,0.0,1.0,オープン戦,2023-03-14
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,4.0,0.0,0.0,0.0,0.0,5,2,0.0,0,,,,,,,11.0,1.0,0.0,オープン戦,2023-03-14
福岡ソフトバンクホークス,hawks,読売ジャイアンツ,giants,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-14
読売ジャイアンツ,giants,福岡ソフトバンクホークス,hawks,0.0,0.0,1.0,0.0,1.0,0,1,0.0,0,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-14
北海道日本ハムファイターズ,fighters,埼玉西武ライオンズ,lions,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-14
埼玉西武ライオンズ,lions,北海道日本ハムファイターズ,fighters,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-14
中日ドラゴンズ,dragons,広島東洋カープ,carp,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0,,,,,,,2.0,0.0,0.0,オープン戦,2023-03-14
広島東洋カープ,carp,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0,,,,,,,2.0,0.0,0.0,オープン戦,2023-03-14
東北楽天ゴールデンイーグルス,rakuten,オリックス・バファローズ,orix,0.0,0.0,1.0,0.0,2.0,0,0,0.0,X,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-15
オリックス・バファローズ,orix,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-15
東京ヤクルトスワローズ,swallows,千葉ロッテマリーンズ,lotte,2.0,0.0,0.0,0.0,0.0,0,0,1.0,0,,,,,,,3.0,0.0,1.0,オープン戦,2023-03-15
千葉ロッテマリーンズ,lotte,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,3.0,0.0,0,0,1.0,0,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-15
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-15
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,,,,,,,2.0,1.0,0.0,オープン戦,2023-03-15
中日ドラゴンズ,dragons,広島東洋カープ,carp,0.0,0.0,0.0,0.0,0.0,4,0,4.0,X,,,,,,,8.0,1.0,0.0,オープン戦,2023-03-15
広島東洋カープ,carp,中日ドラゴンズ,dragons,0.0,0.0,0.0,2.0,0.0,0,3,2.0,0,,,,,,,7.0,0.0,1.0,オープン戦,2023-03-15
北海道日本ハムファイターズ,fighters,埼玉西武ライオンズ,lions,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1X,,,,,,,2.0,1.0,0.0,オープン戦,2023-03-15
埼玉西武ライオンズ,lions,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-15
福岡ソフトバンクホークス,hawks,読売ジャイアンツ,giants,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-15
読売ジャイアンツ,giants,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,1.0,0.0,0,0,1.0,0,,,,,,,2.0,1.0,0.0,オープン戦,2023-03-15
広島東洋カープ,carp,オリックス・バファローズ,orix,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-18
オリックス・バファローズ,orix,広島東洋カープ,carp,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0,,,,,,,2.0,1.0,0.0,オープン戦,2023-03-18
中日ドラゴンズ,dragons,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,3.0,3,0,0.0,X,,,,,,,6.0,1.0,0.0,オープン戦,2023-03-18
東北楽天ゴールデンイーグルス,rakuten,中日ドラゴンズ,dragons,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-18
福岡ソフトバンクホークス,hawks,横浜DeNAベイスターズ,dena,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-18
横浜DeNAベイスターズ,dena,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,4,0,1.0,0,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-18
読売ジャイアンツ,giants,北海道日本ハムファイターズ,fighters,2.0,2.0,0.0,0.0,0.0,0,1,0.0,X,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-18
北海道日本ハムファイターズ,fighters,読売ジャイアンツ,giants,1.0,0.0,0.0,2.0,0.0,0,0,0.0,1,,,,,,,4.0,0.0,1.0,オープン戦,2023-03-18
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,1.0,0.0,1.0,リーグ戦,2023-03-30
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0,,,,,,,3.0,1.0,0.0,リーグ戦,2023-03-30
北海道日本ハムファイターズ,fighters,東京ヤクルトスワローズ,swallows,0.0,0.0,1.0,0.0,0.0,0,0,2.0,X,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-24
東京ヤクルトスワローズ,swallows,北海道日本ハムファイターズ,fighters,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-24
埼玉西武ライオンズ,lions,横浜DeNAベイスターズ,dena,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-24
横浜DeNAベイスターズ,dena,埼玉西武ライオンズ,lions,2.0,0.0,0.0,2.0,0.0,0,0,0.0,0,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-24
読売ジャイアンツ,giants,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-24
東北楽天ゴールデンイーグルス,rakuten,読売ジャイアンツ,giants,0.0,0.0,0.0,3.0,1.0,0,0,0.0,0,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-24
中日ドラゴンズ,dragons,千葉ロッテマリーンズ,lotte,1.0,0.0,0.0,0.0,0.0,0,0,0.0,X,,,,,,,1.0,1.0,0.0,オープン戦,2023-03-24
千葉ロッテマリーンズ,lotte,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-24
オリックス・バファローズ,orix,阪神タイガース,tigers,0.0,1.0,0.0,2.0,2.0,0,0,0.0,X,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-24
阪神タイガース,tigers,オリックス・バファローズ,orix,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-24
福岡ソフトバンクホークス,hawks,広島東洋カープ,carp,0.0,0.0,0.0,0.0,5.0,0,1,0.0,X,,,,,,,6.0,1.0,0.0,オープン戦,2023-03-24
広島東洋カープ,carp,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-24
福岡ソフトバンクホークス,hawks,広島東洋カープ,carp,1.0,3.0,1.0,0.0,1.0,0,0,2.0,X,,,,,,,8.0,1.0,0.0,オープン戦,2023-03-25
広島東洋カープ,carp,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-25
北海道日本ハムファイターズ,fighters,東京ヤクルトスワローズ,swallows,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-25
東京ヤクルトスワローズ,swallows,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0,,,,,,,2.0,1.0,0.0,オープン戦,2023-03-25
埼玉西武ライオンズ,lions,横浜DeNAベイスターズ,dena,0.0,0.0,1.0,0.0,3.0,1,0,0.0,X,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-25
横浜DeNAベイスターズ,dena,埼玉西武ライオンズ,lions,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-25
読売ジャイアンツ,giants,東北楽天ゴールデンイーグルス,rakuten,0.0,0.0,0.0,0.0,2.0,3,0,0.0,X,,,,,,,5.0,1.0,0.0,オープン戦,2023-03-25
東北楽天ゴールデンイーグルス,rakuten,読売ジャイアンツ,giants,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-25
中日ドラゴンズ,dragons,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,1.0,0.0,0,0,0.0,X,,,,,,,1.0,1.0,0.0,オープン戦,2023-03-25
千葉ロッテマリーンズ,lotte,中日ドラゴンズ,dragons,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-25
阪神タイガース,tigers,オリックス・バファローズ,orix,3.0,0.0,0.0,1.0,0.0,1,2,0.0,X,,,,,,,7.0,1.0,0.0,オープン戦,2023-03-25
オリックス・バファローズ,orix,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-25
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,2.0,0.0,0.0,0.0,0.0,1,0,1.0,X,,,,,,,4.0,1.0,0.0,リーグ戦,2023-03-31
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-03-31
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,0.0,3.0,0.0,1.0,1.0,0,0,1.0,X,,,,,,,6.0,1.0,0.0,リーグ戦,2023-03-31
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-03-31
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,0.0,0.0,0.0,1.0,0.0,0,0,2.0,0,,,,,,,3.0,0.0,1.0,リーグ戦,2023-03-31
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,1.0,0.0,1.0,0.0,0.0,0,0,0.0,4,,,,,,,6.0,1.0,0.0,リーグ戦,2023-03-31
埼玉西武ライオンズ,lions,オリックス・バファローズ,orix,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0,0.0,,,,,,2.0,0.0,1.0,リーグ戦,2023-03-31
オリックス・バファローズ,orix,埼玉西武ライオンズ,lions,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,1.0,,,,,,3.0,1.0,0.0,リーグ戦,2023-03-31
福岡ソフトバンクホークス,hawks,千葉ロッテマリーンズ,lotte,0.0,0.0,0.0,0.0,0.0,3,1,0.0,X,,,,,,,4.0,1.0,0.0,リーグ戦,2023-03-31
千葉ロッテマリーンズ,lotte,福岡ソフトバンクホークス,hawks,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,リーグ戦,2023-03-31
東京ヤクルトスワローズ,swallows,阪神タイガース,tigers,0.0,0.0,1.0,2.0,0.0,0,0,0.0,X,,,,,,,3.0,1.0,0.0,オープン戦,2023-03-19
阪神タイガース,tigers,東京ヤクルトスワローズ,swallows,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-19
千葉ロッテマリーンズ,lotte,埼玉西武ライオンズ,lions,1.0,0.0,0.0,1.0,0.0,0,0,0.0,X,,,,,,,2.0,1.0,0.0,オープン戦,2023-03-19
埼玉西武ライオンズ,lions,千葉ロッテマリーンズ,lotte,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,,,,,,,1.0,0.0,1.0,オープン戦,2023-03-19
広島東洋カープ,carp,オリックス・バファローズ,orix,0.0,0.0,0.0,2.0,0.0,0,2,0.0,1,,,,,,,5.0,0.0,0.0,オープン戦,2023-03-19
オリックス・バファローズ,orix,広島東洋カープ,carp,1.0,0.0,0.0,0.0,0.0,0,0,1.0,3,,,,,,,5.0,0.0,0.0,オープン戦,2023-03-19
福岡ソフトバンクホークス,hawks,横浜DeNAベイスターズ,dena,0.0,0.0,0.0,0.0,0.0,0,0,4.0,X,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-19
横浜DeNAベイスターズ,dena,福岡ソフトバンクホークス,hawks,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-19
読売ジャイアンツ,giants,北海道日本ハムファイターズ,fighters,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,0.0,0.0,1.0,オープン戦,2023-03-19
北海道日本ハムファイターズ,fighters,読売ジャイアンツ,giants,0.0,0.0,1.0,0.0,0.0,0,2,1.0,0,,,,,,,4.0,1.0,0.0,オープン戦,2023-03-19
中日ドラゴンズ,dragons,東北楽天ゴールデンイーグルス,rakuten,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,,,,,,2.0,0.0,1.0,オープン戦,2023-03-19
